prompt,expected_service
"Ethical issues related to marketing communications include the fact that they are _________ and unavoidable, they create ________ needs, reinforce _________ and perpetuate _________ and ______.?    A. Intrusive, Artificial, Consumerism, Insecurity, Social Stereotypes    B. Intrusive, Artificial, De-materialism, Security, Happiness    C. Intrusive, Real, Consumerism, Insecurity, Happiness    D. Intrusive, Real, De-materialism, Security, Social stereotypes",business_ethics
"In order to try and align the interest of shareholders and senior management of a company, _________ are often made available to _______ of a company, to ensure that it is in their interests to increase _______ and dividend performance.?    A. Share options, Senior managers, Share Price    B. Share options, All employees, Share Price    C. Non-financial remunerations, Senior managers, Employee Satisfaction    D. Non-financial remunerations, All employees, Employee Satisfaction",business_ethics
"Predatory pricing.?    A. 1,2,4    B. 1,2,3,4    C. 1,2    D. 1,4",business_ethics
"There are a number of means by which can influence _______. These include _________to decision maker, varying from very direct modes to indirect modes, _________, being either public or private and ________ of communication.?    A. Government, Avenue of approach, Breadth of transmission, Content    B. Consumers, Avenue of approach, Height of transmission, Content    C. Government, Breath of transmission, Avenue of approach, Content    D. Employees, Breadth of transmission, Content, Avenue of approach",business_ethics
Pick the correct description of the following term: Utilitarianism is…?    A. A theory which states that an action is morally incorrect if it promotes the greatest good for the greatest number    B. A theory which states that an action is morally right if it promotes the greatest good for the decision maker    C. A theory which states that an action is morally right if it promotes the greatest good for the smallest number    D. A theory which states that an action is morally right if it promotes the greatest good for the greatest number,business_ethics
"Cognitive ______ models such as the Theory of _________ serve to try and explain consumer behaviour, but arguably somewhat oversimplify and overestimate individual ________.?    A. Decision, Market equilibrium, Rationality    B. Attitudinal, Planned Behaviour, Social pressures    C. Decision, Planned behaviour, Rationality    D. Attitudinal, Market equilibrium, Social pressures",business_ethics
"____________ refers to a strategic process involving stakeholder assessment to create long-term relationships with customers, while maintaining, supporting, and enhancing the natural environment.?    A. Eco-strategy    B. Green Marketing    C. Superfund reauthorization    D. Recycle and reprocess management",business_ethics
"Sustainability can broadly be defined as?    A. The short-term maintenance of systems according to environmental, economic and social considerations    B. The long-term maintenance of processes according to environmental, economic and cultural considerations.    C. The short-term maintenance of systems according to environmental, political and social considerations.    D. The long-term maintenance of systems according to environmental, economic and social considerations.",business_ethics
"Which of the three following organisational characteristics of small businesses tend to characterise their engagement with business related issues?    A. Size and complexity, owner and family member influence on the organisation, shareholder and stakeholder power    B. Lack of organisational resources, size and complexity, owner and family member influence    C. Informal relationships, owner and family member influence on the organisation, lack of organisational resources    D. Bureaucratic and formal organisational structure, lack of organisational resources, conflicts of interest",business_ethics
"A(n) __________ is a ________, __________ framework which goes beyond linear functions, operations and transactions to produce a certain commodity or product?    A. International supply chain, Static, Disconnected    B. Global production network, Dynamic, Relational    C. International supply chain, Dynamic, Disconnected    D. Global production network, Static, Relational",business_ethics
"Demand reduction.?    A. 1,3,4    B. 2,3,4    C. 1,2,3    D. 1,2,4",business_ethics
"Although the benefit and contribution of civil society in encouraging sustainability, lobbying on important issues and helping the needy are taken for granted in many places, in many other countries, such as _____ and ______ civil society is far less developed than in, for instance, _______.?    A. Russia, China, Britain    B. Norway, China, Russia    C. Britain, United States, Australia    D. Canada, Russia, United States",business_ethics
"The extent to which an individual is able to creatively consider the consequences of, resolutions to, and issues associated with moral decision making is known as _________.?    A. Moral imagination    B. Ethical reflexivity    C. Moral originality    D. Moral reflexivity",business_ethics
"When negotiating using unethical practices, businesses can risk _______, if the negotiations are part of a longer-term business association, as well as a ___________ and __________, as negotiations can impact company image and stymy progress.?    A. Rigid negotiations, Enhanced reputation, Greater opportunities    B. Damaged relationships, Sullied reputation, Lost opportunities    C. Rigid negotiations, Sullied Reputation, Lost opportunities    D. Damaged relationships, Rigid negotiations, Lost opportunities",business_ethics
"________ is the use of language of to mask or expose the ethical nature of decisions, actions and behaviours.?    A. Ethical splicing    B. Moral framing    C. Ethical window dressing    D. Moral splicing",business_ethics
The extent to which an individual believes they can control their life is determined by their __________.?    A. Moral imagination    B. Personal integrity    C. Cognitive moral development    D. Locus of control,business_ethics
"The enforcement of company privacy is complex as corporations are somewhat __________, as there are few clear barriers to define their limits, it is difficult to _________ due to the number of individuals involved and much corporate activity takes place in ________.?    A. Boundaryless, Control information, Private spaces    B. Public spaces, Maintain individual privacy, Private spaces    C. Boundaryless, Control information, Public spaces    D. Private spaces, Maintain individual privacy, Public spaces",business_ethics
"What term can be used to describe 'the hypothetical agreement between member of society and those who govern it which establishes the inter-relationships, rights and responsibilities on a fair basis'?    A. Social Contract    B. Duty Ethics    C. Consequentialism    D. Virtue Ethics",business_ethics
"Businesses have _____ within society and have the potential to provide a ____ to society while ____ has the potential to inflict enormous harm on individuals, communities and the environment.?    A. Little power, Small contribution, Business malpractice    B. Little power, Major contribution, Corporate social responsibility    C. Huge power, Small contribution, Corporate social responsibility    D. Huge power, Major contribution, Business malpractice",business_ethics
"According Carroll what four categories or aspects can corporate social responsibility be broken down into?    A. Political, Legal, Ethical and Philanthropic    B. Economic, Legal, Ethical and Philanthropic    C. Economic, Legal, Cultural and Philanthropic    D. Economic, Legal, Ethical and Environmental",business_ethics
"Affirmative action involves ________ attempts to target ______ who are _________ within an organisation's workforce, for instance by trying to ______ the proportion of women, disabled or racial minorities in senior management positions.?    A. Proactive, Groups, Under-represented, Increase    B. Passive, Groups, Under-represented, Retain    C. Proactive, Individuals, Represented, Increase    D. Passive, Individuals, Represented, Retain",business_ethics
"Traditionally consumer rights were based on the notion of _______ or _______ where the responsibility lay with consumer to avoid subpar products. However, this has gradually eroded due to increased ________ at a ________, EU and UN level.?    A. Caveat emptor, Company Responsibility, Informal codes, International    B. Caveat emptor, Buyer beware, Regulation, National    C. Cemptor Eaveat, Buyer beware, Regulation, National    D. Cemptor Eaveat, Company Responsibility, Informal Codes, International",business_ethics
"The state of being unable to make an informed, reasoned decision about a product purchase is known as?    A. Consumer inclusion    B. Consumer competence    C. Consumer exclusion    D. Consumer vulnerability",business_ethics
"According to Mitchell et al (1997) ______, the perceived ability of a stakeholder to influence organisational action, ________ whether the organisation perceives the stakeholder's actions as desirable, proper and appropriate and ________, the immediacy of attention the stakeholder claims require, determine stakeholder ________.?    A. Power, Legitimacy, Salience Urgency    B. Legitimacy, Urgency, Salience, Power    C. Power, Legitimacy, Urgency, Salience    D. Salience, Power, Urgency, Legitimacy",business_ethics
"_______ and _______ are both examples of _______ -based theories which are based on basic universal principles of right and wrong.?    A. Ethics of duty, Ethics of rights and justice, Principle    B. Utilitarianism, Egoism, Principle    C. Ethics of duty, Utilitarianism, Consequentialist    D. Egoism, Ethics of rights and justice, Consequentialist",business_ethics
"The complexity of the theory.?    A. 1,2,3,4    B. 1,3,4    C. 1,2,3    D. 1,2,4",business_ethics
"________ is any business effort to influence government or public policy. It includes activities such as __________, political advertising, financial contributions, ________ action and political ________.?    A. Private regulation, Lobbying, Environmental, Fundraising    B. Private regulation, Consumer Marketing, Legal, Fundraising    C. Corporate political activity, Lobbying, Legal, Campaigning    D. Corporate political activity, Consumer marketing, Environmental, Campaigning",business_ethics
"_________ such as the ________ in the United States is a key factor in driving ethical business practices.?    A. Legislation, Sarbanes-Oxley Act    B. Internal company policy, Unethical corporate practices act    C. Internal company policy, Sarbanes-Oxley Act    D. Legislation, Unethical corporate practices act",business_ethics
"_______, where actors are convinced that their actions harms nobody, _______ where actors argue that their norm violation is an attempt to realize higher-order values and ________ , where actors argue they are owed something, are all strategies for justifying or denying unethical behaviour.?    A. Appeal to higher loyalties, Denial of injury, Metaphor of the ledger    B. Appeal to higher loyalties, Metaphor of the ledger, Denial of injury    C. Denial of injury, Appeal to higher loyalties, Metaphor of the ledger    D. Denial of injury, Metaphor of the ledger, Appeal to higher loyalties,",business_ethics
Which of the following is not one the underlying principles of the corporate governance Combined Code of Practice?    A. Openness    B. Integrity    C. Availability    D. Acceptability,business_ethics
"Factors that impact ethical decision making can be broadly broken down into ________ factors, related to the unique characteristics of a person, and _________ factors, which are features of the person's environment or the particular issue.?    A. Tailored, Individual    B. Situational, Individual    C. Situational, Tailored    D. Individual, Situational",business_ethics
"_____ is a key driving force shaping the current and future state of business ethics, in particular regarding _____, ______ and _____ related issues.?    A. Globalisation, Cultural, Legal, Accountability    B. Nationalisation, Cultural, Environmental, Accountability    C. Privatisation, Cultural, Legal, Accountability    D. Globalisation, Technological, Financial, Accountability",business_ethics
"CSO's frequently spend too much time communicating their performance measures and too much time devising them with input from beneficiaries.?    A. 2,3    B. 1,3    C. 3,4    D. 1,2,3,4",business_ethics
"The race to the ______ is when, due to increased ________, countries compete for foreign investment through companies' relocation decisions by weakening their ______ and _____ standards.?    A. Bottom, Globalisation, Social, Environmental    B. Top, Globalisation, Political, Environmental    C. Bottom, Standardisation, Social, Economic    D. Top, Standardisation, Political, Economic",business_ethics
"Managers are entrusted to run the company in the best interest of ________. Specifically, they have a duty to act for the benefit of the company, as well as a duty of ________ and of _______.?    A. Shareholders, Care and Skill, Diligence    B. Stakeholder, Care and Skill, Diligence    C. Shareholders, Self-interest, Diligence    D. Stakeholders, Care and skill, Self-interest",business_ethics
"Replacing supply chains with _______ enhances the importance of product _______as well as a fundamental redesign of every activity a firm engages in that produces _______.?    A. Supply loops, Recapture, Waste    B. Supply loops, Redesign, Profit    C. Global production networks, Recapture, Waste    D. Global production networks, Redesign, Profit",business_ethics
A company may become insolvent if it?    A. has negative working capital    B. cannot meet its budgeted level of profit    C. makes a loss    D. cannot pay creditors in full after realisation of its assets,business_ethics
"The ISO 26000 standard on ________ is emblematic of a number of trends emerging within the shared global governance space. Specifically, these trends concern, more deliberation and ________, greater focus on the _______ rather than outcomes and more _______ rather than specific norms.?    A. Social responsibility, Collaboration, Process, Frameworks    B. Social responsibility, Individualism, Process, Legislation    C. Environmental responsibility, Individualism, Inputs, Frameworks    D. Environmental responsibility, Collaboration, Inputs, Legislation",business_ethics
"The ___________, otherwise known as _________ was launched in 1997 and is a global workplace standard that covers key labour rights such as working hours, forced labour and discrimination, with compliance being certified by independent auditors.?    A. Social accountability standard, SA 8000    B. Social accountability standard, SA 9000    C. Sarbanes-Oxley Act, SA 8000    D. Sarbanes-Oxley Act, SA 9000",business_ethics
"Managers and directors have a fiduciary responsibility to protect the investment of shareholders.?    A. 1,3,4    B. 1,2,3,    C. 1,2,4    D. 2,3,4",business_ethics
"Cultural homogenization.?    A. 1,3,4    B. 1,2,3    C. 1,2,3,4    D. 2,3,4",business_ethics
"Insider trading undermines the fiduciary relationship.?    A. 1,2,3    B. 1,2,4    C. 2,3,4    D. 1,2,3,4",business_ethics
"There are two main issues associated with _____ sizing. _______ is a key issue as due to the information policy of the corporation it can be argued that employees have a right to know if they are being made redundant. _______ is a second issue, particularly the ________ package that employees receive when laid off.?    A. Down, Involvement, Remuneration, Compensation    B. Up, Involvement, Autonomy, Compensation    C. Down, Autonomy, Remuneration, Benefit    D. Up, Independence, Involvement, Benefit",business_ethics
_______ locate morality beyond the sphere of rationality in an emotional 'moral impulse' towards others.?    A. Virtue ethics    B. Ethical egoism    C. Postmodern ethics    D. Ethics of duty,business_ethics
"Under ethical ________ objective moral principles can be rationally determined, while ethical under ________ morality is both context dependant and subjective.?    A. Normativity, Relativism    B. Absolutism, Relativism    C. Relativism, Absolutism    D. Absolutism, Normativity",business_ethics
"Some of key differences between Islamic finance and conventional finance include - prohibition of charging and paying _______, prohibition on ______ and ______ transactions, prohibition of sinful investment and requirement for all financial products to be backed by __________.?    A. Interest, Certain, Speculative, Intangible assets    B. Interest, Uncertain, Assured, Intangible assets    C. Interest, Uncertain, Speculative, Tangible assets    D. Interest, Certain, Assured, Tangible assets",business_ethics
"________ reasoning is considered by many to be prevalent within society and particularly within businesses, where it is often referred to in the form of a ___________.?    A. Consequentialist, Cost-benefit analysis    B. Rationalised, Annual audit    C. Consequentialist, Annual audit    D. Rationalised, Cost-benefit analysis",business_ethics
Which of the following areas is not covered by the principles enshrined in the UN Global Compact?    A. Human rights    B. Labour    C. Commercial performance    D. Anti-corruption,business_ethics
"What are, according to Wood (1991), the three outcomes of CSR?    A. Social policies, Social programmes and Social impacts    B. Social evaluations, Social programmes and Social impacts    C. Social policies, Social evidencing and Social impacts    D. Social policies, Social programmes and Social analysis",business_ethics
"Businesses engage in social accounting due to demands from _________, in order to identify ________, to improve ___________ and to encourage _________ and ___________?    A. Stakeholders, Risks, Stakeholder management, Accountability, Transparency    B. Stakeholders, Accountability, Transparency, Risks, Stakeholder Management    C. Stakeholders, Accountability, Risks, Stakeholders, Stakeholder Management    D. Stakeholders, Stakeholder Management, Transparency, Risks, Accountability",business_ethics
"Post-modern ethics assert that ethics are context and individual specific and as such have an internal guide to ethics.?    A. 2,3    B. 1,3    C. 1,2,3    D. 1,2",business_ethics
"The focus on issues, the intended audience extending beyond shareholders and the voluntary nature of ___________ distinguish it from _________.?    A. Financial accounting, Environmental management initiatives    B. Financial accounting, Social accounting.    C. Social accounting, Financial accounting.    D. Annual report publication, Social accounting",business_ethics
"Negative advertising, stealing or poaching customers and predatory pricing are all strategies employed by businesses described using the umbrella term ________.?    A. Reasonable competitive behaviour    B. Swindles    C. Competitive tricks    D. Dirty tricks",business_ethics
"______ the workplace involves empowering employees through, for example, 'job enrichment' where employees are given a larger scope for deciding how to organize their work or 'job enlargement' where employees are given a wider range of tasks to do.?    A. Re-invigorating    B. Re-flourishing    C. Revitalizing    D. Rehumanizing",business_ethics
"The need to head off negative publicity.?    A. 1,3,4    B. 2,3,4    C. 1,2,3    D. 1,2,3,4",business_ethics
"The rise in business led, private regulation can be attributed to: encouragement of a _______ approach from industry, _________ and _______ achievement of objectives.?    A. Faster, Cost effectiveness, Slower    B. Faster, Heightened costs, Slower    C. Proactive, Cost effectiveness, Faster    D. Proactive, Heightened costs, Faster",business_ethics
"The ________ perspective on sustainability resulted from growth models that analysed the carrying capacity of the planet, overall concluding that the finite capacity of the earth and_______, ________ and _______ by current and past generations could reduce quality of life for future generations. This contrasts with the environmental perspective with focuses on the need to maintain and preserve the natural environment.?    A. Economic, Overuse of resources, Overpopulation, Over pollution,    B. Economic, Underuse of resources, Underpopulation, Unsustainability    C. Environmental, Underuse of resources, Overpopulation, Over pollution    D. Environmental, Overuse of resources, Underpopulation, Unsustainability",business_ethics
"Healthy eating, particularly relating to sugar and salt consumption, food and packaging waste and supply chain CO2 emissions are all business ethics issues facing the ________.?    A. Supermarket industry    B. Chemicals industry    C. Construction industry    D. Information and mobile technology industry",business_ethics
"_______ is a system of exchange based on guaranteeing producers in developing countries a living wage, decent working conditions and opportunities for community development.?    A. Sustainable sourcing    B. Fair trade    C. Ethical sourcing    D. Supply chain responsibility",business_ethics
_________ are individual beliefs about desirable behaviours and goals that are stable over time and which influence decision making.?    A. Character traits    B. Personal values    C. Personal attitudes    D. Personal traits,business_ethics
"They are too irrational and uncodified.?    A. 3,4    B. 1,3    C. 2,3    D. 4,1",business_ethics
"The purposes for which the information is used is in the public's interest.?    A. 1,2    B. 1,3    C. 2,3    D. 1,2,3",business_ethics
"The Private Sector Social Enterprise Model.?    A. 1,2,4    B. 2,3,4    C. 1,2,3,4    D. 1,2,3",business_ethics
______ is the corporate role in governing citizenship rights for the individual?    A. Political Corporate Social Responsibility    B. Triple Bottom Line    C. Sustainability    D. Corporate Citizenship,business_ethics
"How the code is enforced.?    A. 1,2,3    B. 1,2,4    C. 1,3,4    D. 2,3,4",business_ethics
"According to Evan and Freeman (1993), the Principle of ________ and the Principle of _______ can be used in a specific situation to determine who constitutes a _______.?    A. Corporate rights, Corporate effect, Stakeholder    B. Corporate deniability, Corporate effect, Stakeholder    C. Corporate rights, Corporate responsibility, Stakeholder    D. Corporate rights, Corporate effect, Shareholder",business_ethics
"The relationship between ethics and the law can be described as…?    A. Incredibly close, in fact, in all instances what is ethical is also what is legal and vice versa.    B. Not close, ethics and the law share a small amount of overlap, but fundamentally address differing questions and themes.    C. Close, as there is considerable overlap between ethics and law, but the two are not equivalent.    D. Not at all close, ethics and the law are virtually incompatible.",business_ethics
"In a business to business context, conflicts of interest can arise in two main ways: conflict of _______ and _______ interests, which might arise, for example, when a firm is hired as a supplier of professional services by another firm or conflict of _________ and ________ interests, such as where an individual's interests may conflict with that of their employer.?    A. Professional, Organizational, Personal, Organizational    B. Professional, Individual, Personal, Organizational    C. Individual, Organizational, Organizational, Professional    D. Individual, Professional, Organizational, Personal",business_ethics
"________ are a business ethics management tool that have grown over the last few decades. Areas which these typically cover are compliance, corruption and environmental issues. However, they are constantly evolving, with for example, the onus on __________ having grown in recent years.?    A. Annual reports, Company financial performance    B. Annual report, Internet - social media and networking    C. Codes of ethics, Company financial performance    D. Codes of ethics, Internet - social media and networking",business_ethics
"Which of the following statements is correct?    A. Business ethics is not a real concept as the rules and ethics of everyday life don't apply to the world of business.    B. Business Ethics is the study of business situations, activities and decisions where issues of right and wrong are addressed.    C. Business ethics cannot be defined as a real concept as it is an oxymoronic term.    D. Business ethics is concerned with the study of assessing the activities of a business based on their profitability.",business_ethics
The key attribute in successful marathon running is:,power.
Which of the following is the commonest cause of dementia in the UK?,Cerebrovascular (stroke) disease.
Which of the following is NOT a symptom of anaphylaxis?,Bradycardia.
In what situation are closed pouches applied?,The patient has a colostomy.
With an increasing number of sprints the:,pH of the muscle falls below 6.0.
Which of the following is true in diplopia?,The outer image is always the false image
Sodium bicarbonate ingestion improves middle distance running performance by:,reducing the pH and buffering capacity of the extracellular fluid allowing a faster efflux of hydrogen ions from muscle.
Codons are composed of:,quadruplet sequences of nucleotide bases in mRNA or DNA.
Fatty acids are transported into the mitochondria bound to:,coenzyme A (CoA).
Which of the answers below best indicates the compatible blood types that can be given to a person with a blood group B (rhesus negative)?,Blood type B (rhesus positive) and blood type O (rhesus positive).
Which of the following is true of a lower motor neurone lesion in the arm?,Fasciculations are never seen
Which of the following statements is false?,Muscle lactate accumulation does not begin until at least 5 seconds of intermittent muscle contractions have taken place.
Glycogen breakdown in muscle initially results in the formation of:,glucose-1-phosphate.
The two principal contractile proteins found in skeletal muscle are:,actin and myosin.
Which one of the following represents a IIIrd cranial nerve palsy and is a neurosurgical emergency?,Bilateral constricted pupils.
Which of the following is true about a thyroid swelling?,Lymph node enlargement is a good prognostic sign
Which of the following is true of hepatomegaly?,The liver enlarges downwards from the left hypochondrium
Which of the following is true regarding reflexes?,An extensor plantar response indicates a lower motor neurone lesion
Which of the following is true of facial nerve palsy?,Ramsay Hunt Syndrome is an upper motor neurone lesion secondary to a Herpes Zoster infection
What is a colles fracture?,Elbow fracture.
"If a transfusion reaction is suspected, you should:",leave the transfusion running and contact the medical staff immediately.
"Once a prescribed unit of blood product has been obtained from the blood bank and is out of refrigeration, the transfusion should commence within what period of time before it starts to deteriorate (as of 2020 medical knowledge)?",90 minutes.
Which of the following statements is true about informal carers (as of 2020)?,One in six over 65s is providing some form of informal care.
Which of the following processes is not used to modify protein structure after translation has occurred?,Attachment of more amino acids via peptide bonds.
Why would you need to carry out a bladder washout for a patient at home?,When the catheter is blocked.
A 14-16 gauge needle is most likely to be used for:,elderly patients.
Which of these features suggest that a crackling sound is more likely due to a pleural friction rub than crackles?,Alters with coughing
In games like soccer the blood lactate concentration:,is usually lower at the end of the game than at the end of the first half.
Lactate and hydrogen ions leave the muscle:,via an active transport mechanism.
Which of the following is true of the spine?,Schober's test is designed to quantify the flexion of the lumbar spine
Which of the following is true of psoriatic arthropathy?,The diagnosis can be confirmed by a blood marker
Which of the following is true of Graves Disease of the thyroid?,It causes a large multi-nodular goitre
Which of the following is true of calcium metabolism?,Primary hyperparathyroidism is usually asymptomatic
Kinase reactions:,involve the addition or removal of a phosphate group.
The normal respiratory rate for an adult male is:,8-10 breaths per minute.
Collagen fibres:,provide a bridge across the surface of a wound.
Which of the following releases most energy when completely oxidised in the body?,One gram of palmitic acid
Embedded in the inner membrane of the mitochondrion are:,the components of the electron transport chain.
"If the mean rate of oxygen consumption of a male athlete during a training session is 2 l/min, then his rate of energy expenditure is approximately:",200 kJ/min.
A normal heart rate for an adult at rest is:,60-100 bpm.
Which of the following statements is false?,Phosphorylase activity is higher in Type II fibres than in Type I fibres.
Which of the following is true in ulna nerve palsy?,It gives rise to a positive phalen's sign
How much toothpaste is recommended for cleaning teeth?,A pea-sized amount.
Which of the following is true about Cushing's Syndrome?,Enlarged extremities are commonly seen
The main factors determining success in sport are:,high intelligence and motivation to succeed.
"In a double stranded molecule of DNA, the ratio of purines : pyrimidines is:",determined by the base sequence in RNA.
Performance enhancing synthetic steroids are based on the structure of the hormone:,cortisol.
Glycogen breakdown in exercising muscle is activated by:,cortisol.
Most of the free fatty acids are transported in the blood:,as lipoproteins.
How often should a cannula be flushed?,Every 8 hours.
The activity of creatine kinase is:,increased when muscle pH falls below 6.9.
The smallest increments on a mercury and aneroid sphygmomanometer measure are:,4 mmHg.
Which of the following is not an abnormal breathing pattern seen in head injury and altered conscious level?,Anaerobic respiration.
During CPR chest compressions and ventilations should be delivered in a ratio of:,15:02
A person weighs 62 kg. Their drug dose is 15 mg/kg. How many grams is their dose? Choose one answer from the following:,93
An expected side effect of creatine supplementation is:,gain in body mass.
The cardiac cycle consists of the phases:,"contraction, relaxation, and rest."
Which of the following factors does not influence success in sport?,Tactics.
The chain of survival has four links. Put the following list in the correct order: 1. Early defibrillation; 2. Early CPR; 3. Recognition and call for help early; 4. Post-resuscitation care.,"3, 2, 1, 4."
A fundamental cause of fatigue in high intensity exercise is:,inhibition of ATP production.
Which of the following is true about possible rectal findings?,Impacted faeces can sometimes be mistaken for a rectal tumour
What commonly causes skin excoriation?,Changing the pouch every day.
Which of the following is true of Systemic Sclerosis?,If telangiectasia are seen this clinches the diagnosis
A palpable left parasternal impulse suggests which abnormality?,Aortic stenosis
"In hypovolaemic shock, what percentage of blood can be lost before it is reflected in changes in heart rate and blood pressure?",10%
Which of the following best describes the effects of morphine?,Reduces pain intensity but also causes sedation.
Which of the following is true of headache?,Severe pain usually indicates a life threatening cause
Between contractions of the left ventricle the blood continues to flow through the vessels because:,the vessels are contracted.
What might make the nurse think a patient could not use an inhaler?,Previous recovery from an acute exacerbation of asthma.
Removal of adhesive strips:,should be undertaken under aseptic conditions.
"During CPR, chest compressions should be delivered at a rate of:",as fast as possible.
Which of the following physiological characteristics is not important for success in endurance events such as the marathon race?,The ability to supply oxygen to the exercising muscles.
"When using an inhaler, when should a patient be asked to rinse their mouth?",After using their bronchodilator inhaler.
Muscle lactate production increases when:,pyruvate cannot be formed from glucose breakdown.
What is the minimum time a stretch should be held for?,10-30 seconds.
What three factors regulate stroke volume?,"Preload, contractility, and afterload."
Name the bones of the middle finger in the correct order from the hand.,"Distal phalynx, middle phalynx, proximal phalynx."
Which of the following promotes glucose and amino acid uptake by muscle?,Insulin
An ileostomy opening should be:,3-5cm in length.
Which of the following would not be done before catheterizing?,Patient to be washed.
Hydrogen ions are formed when:,phosphocreatine breakdown occurs.
Which one of the following manoeuvres is not a central painful stimulus?,Pressure on the little finger pulp.
"Dopamine is prescribed at a rate of 4 micrograms/kg/min. For a 65 kg person, how many milligrams will they receive in an hour?",15.6
Which of the following is true about the rectal examination?,The rectal examination is of no value in a neurological examination
Why can't a patient talk if the cuff is inflated?,They are unable to swallow properly.
Wound drainage should be assessed for volume and consistency:,daily.
Creatine is synthesized from:,amino acids in the liver.
"If a catheter resists all attempts to unblock it and you are unable to remove it, what should you do?",Try harder to unblock it.
Bladder washout solution should be:,cold.
"When developing a plan of care relating to the management of a person's pain, attention should be given to the following needs:",physical and psychological needs only.
Patients with the apolipoprotein E gene are at risk of which disease?,Huntington's dementia.
Which of the following groups of drugs may cause a dry mouth?,Analgesics.
Which of the following is not a true statement?,Elite endurance runners have a high proportion of Type I fibres in their leg muscles
"If a patient is cyanosed, what might their oxygen saturation level be?",94% or above.
When assessing a patient's breathing:,look for chest movements and use a mirror to check for exhaled air.
A person is prescribed Ropinirole 1.5 mg divided into three doses. How many micrograms is each dose? Choose one answer from the following:,50
Which of the following is thought to be implicated in the development of peripheral muscle fatigue during multiple sprint activities?,Development of hyperosmolality in the muscles.
The ATP store in muscle can only supply energy in high intensity exercise for about:,2 seconds.
960 mg of the antibacterial drug Cotrimoxazole is prescribed every 12 hours. What is the daily dose in grams? Choose one answer from the following:,1.92
Which of the following is true of hypothyroidism?,Pre-tibial myxoedema
What is hypochlorhydria?,Gastric ulceration.
"A 67-year-old man, three hours post-transurethral resection of prostate with irrigation, has a blocked catheter. Which solution should be used to complete bladder washout?",Normal saline.
A keloid is:,a firm mass of scar tissue.
Which of the following is not an amino acid?,Aspartic acid
Wound drainage is described as serous if:,it is thick and yellow or green.
The sex of a child is dictated by the inheritance of:,a recessive allele on the X chromosome.
Which of the following is true in spastic paraplegia?,Proprioceptive loss is a common feature
"The synthesis of glucose from lactate, glycerol, or amino acids is called:",glycolysis.
"If a blood unit has been out of refrigeration for longer than the accepted time limit, you should:","dispose of the contents in the sluice area, keeping the bag for record purposes."
The auscultatory gap is:,when the Korotkoff sounds can be heard between systolic and diastolic phases.
How many different types of microorganisms may colonize the mouth?,100
Why should shampoo not be used for washing the skin when showering or bathing?,It will not produce sufficient lather.
Which of the following is the same strength as Adrenaline 1 in 1000? Choose one answer from the following:,1 mg/L
An allele that is masked is referred to as:,redundant.
Hypernatraemic dehydration is:,water intake is more than is needed to maintain balance.
Which of the following is not associated with an increase in the work of breathing?,Noisy breathing.
Which of the following can act as an intracellular buffer to limit pH changes when the rate of glycolysis is high?,Glucose
Which of the following is true about Addisons Disease?,Leads to generalized pigmentation
Which of the following are indicative signs and symptoms of circulatory overload?,"Hypotension, oliguria, and uticaria."
What is the most likely cause of acute urinary retention of urine?,Bladder outflow obstruction.
Which of the following tools is the first choice for cleaning the mouth?,Gloved finger wrapped in gauze.
Which of the following drugs may be used to enhance gastric motility?,Ditropan.
The creatine kinase reaction is:,slow compared with glycolysis.
Where should a stoma be sited?,Next to the umbilicus.
Women's world record performances have improved rapidly in recent years mainly because:,women can now run faster than men.
Our genetic material is made up of:,ribonucleic acid.
Insensible loss does not come from:,using unhumidified oxygen.
"Exhaustion, confusion, and unresponsiveness can be indicators of:",being generally unwell.
"Pairs of electrons carried in the form, FADH2 and NADH+H, collectively contain enough free energy to rephosphorylate:",5 ATP.
A muscle fibre relaxes when:,the nerve stimulus is too forceful.
Which of the following best describes the Golgi tendon organ?,Proprioceptive sensory receptor found at the junction between muscle and tendon.
The pulse can be palpated:,when a vein is close to the surface of the skin.
The pyruvate dehydrogenase complex:,catalyses the conversion of pyruvate to acetyl CoA.
Which of the following is true about the knee joint?,A baker's cyst can sometimes be found anterior to the knee
Who is the publication Your guide to the NHS written for?,Patient lobby groups.
Which of the following is true about the assessment of arm reflexes?,If no reflex is elicited when you tap a tendon it is documented as absent
Which of these is most likely to cause deviation of the trachea?,A small right pleural effusion
What is the risk if water is used for bladder washout in secondary care?,Bladder washout may be unsuccessful.
What is the 'normal' range of flexion at the knee joint?,0-135 degrees.
Which of the following is not a controlled drug?,A sustained release Morphine tablet.
After what period of time does maximal dynamic exercise become predominantly aerobic?,30 seconds
The trigger to initiate the contractile process in skeletal muscle is:,calcium binding to tropomyosin.
Which of the following is NOT a sign of phlebitis?,Redness.
The energy charge of the cell is:,generated by the sodium-potassium ATPase.
The sarcoplasmic reticulum in muscle cells acts as a:,store of sodium ions.
Which of the following parameters are seen on typical neurological observation charts?,Temperature.
"In the discharge checklist recommended by the Department of Health (2004), who should be involved in completing the form?","The nurse, patient, and ward clerk."
Which of the following is true regarding the complications of a large goitre?,Dysphagia is an indication for surgery
The heart has:,four valves and four chambers.
Which one of the following groups of patients should be assessed using an Early Warning Score (EWS)?,Only patients admitted to the Emergency Department.
What is the purpose of the cuff on a tracheostomy tube?,To reduce local oedema.
What type of covalent bonds link the amino acids in a protein?,Hydrogen bonds
